6.4	5.47757	2.77721	2.8048
6.41	5.49673	2.77833	2.80603
6.42	5.51598	2.77946	2.80725
6.43	5.53532	2.78058	2.80848
6.44	5.55476	2.7817	2.80971
6.45	5.57428	2.78282	2.81093
6.46	5.5939	2.78394	2.81216
6.47	5.61361	2.78506	2.81338
6.48	5.63341	2.78618	2.81461
6.49	5.6533	2.7873	2.81584
6.5	5.67329	2.78842	2.81706
6.51	5.69337	2.78954	2.81829
6.52	5.71354	2.79066	2.81951
6.53	5.73381	2.79177	2.82073
6.54	5.75417	2.79289	2.82196
6.55	5.77463	2.79401	2.82318
6.56	5.79518	2.79513	2.82441
6.57	5.81582	2.79624	2.82563
6.58	5.83657	2.79736	2.82685
6.59	5.8574	2.79847	2.82808
6.6	5.87834	2.79959	2.8293
6.61	5.89937	2.8007	2.83052
6.62	5.92049	2.80182	2.83174
6.63	5.94172	2.80293	2.83297
6.64	5.96304	2.80404	2.83419
6.65	5.98446	2.80516	2.83541
6.66	6.00598	2.80627	2.83663
6.67	6.02759	2.80738	2.83785
6.68	6.04931	2.80849	2.83907
6.69	6.07112	2.80961	2.84029
6.7	6.09303	2.81072	2.84151
6.71	6.11505	2.81183	2.84273
6.72	6.13716	2.81294	2.84395
6.73	6.15937	2.81405	2.84517
6.74	6.18169	2.81516	2.84639
6.75	6.2041	2.81627	2.84761
6.76	6.22662	2.81738	2.84883
6.77	6.24924	2.81848	2.85005
6.78	6.27195	2.81959	2.85127
6.79	6.29478	2.8207	2.85249
6.8	6.3177	2.82181	2.8537
6.81	6.34073	2.82291	2.85492
6.82	6.36386	2.82402	2.85614
6.83	6.38709	2.82513	2.85736
6.84	6.41043	2.82623	2.85857
6.85	6.43387	2.82734	2.85979
6.86	6.45742	2.82844	2.86101
6.87	6.48107	2.82955	2.86222
6.88	6.50483	2.83065	2.86344
6.89	6.52869	2.83175	2.86466
6.9	6.55266	2.83286	2.86587
6.91	6.57674	2.83396	2.86709
6.92	6.60092	2.83506	2.8683
6.93	6.62521	2.83616	2.86952
6.94	6.6496	2.83727	2.87073
6.95	6.67411	2.83837	2.87195
6.96	6.69872	2.83947	2.87316
6.97	6.72344	2.84057	2.87438
6.98	6.74827	2.84167	2.87559
6.99	6.77321	2.84277	2.8768
7	6.79825	2.84387	2.87802
7.01	6.82341	2.84497	2.87923
7.02	6.84868	2.84606	2.88044
7.03	6.87405	2.84716	2.88165
7.04	6.89954	2.84826	2.88287
7.05	6.92514	2.84936	2.88408
